idEla,lat,lng,comuna,fecha
9328,\N,\N,Isla de Maipo,2016-06-18 19:00:00
9329,\N,\N,Chimbarongo,2016-06-13 18:00:00
9331,\N,\N,Treguaco,2016-06-04 16:00:00
9334,-33.6515046,-70.8929945,Talagante,2016-06-15 14:02:00
9335,\N,\N,Coihueco,2016-06-18 18:00:00
9336,\N,\N,Villa Alemana,2016-05-27 10:00:00
9337,\N,\N,La Florida,2016-06-13 16:00:00
9340,-33.4390401,-70.6446889,Las Condes,2016-06-18 09:00:00
9341,\N,\N,La Florida,2016-05-27 20:00:00
9342,-39.2848534,-72.2267939,Villarrica,2016-06-24 19:30:00
9344,\N,\N,Quilpué,2016-06-28 18:00:00
9345,\N,\N,Santiago,2016-06-24 19:30:00
9348,\N,\N,Cerro Navia,2016-06-24 16:30:00
9351,\N,\N,Concepción,2016-06-11 10:00:00
9353,-33.5979326,-70.6878708,San Bernardo,2016-05-20 18:00:00
9354,-33.4081648,-70.6421065,Recoleta,2016-06-22 14:30:00
9355,\N,\N,Concepción,2016-06-20 14:30:00
9359,\N,\N,Cerro Navia,2016-06-25 14:00:00
9360,\N,\N,Arica,2016-06-01 19:00:00
9362,\N,\N,Vitacura,2016-06-04 16:00:00
9365,-33.0647018,-71.5880804,Valparaíso,2016-06-27 11:15:00
9366,\N,\N,Ñuñoa,2016-06-18 15:30:00
9370,\N,\N,Macul,2016-06-19 14:00:00
9371,-33.4893886,-70.6679226,Pedro Aguirre Cerda,2016-06-11 15:30:00
9372,\N,\N,Fresia,2016-06-12 15:00:00
9374,\N,\N,La Florida,2016-06-18 22:12:00
9377,-33.3879038,-70.5428294,Las Condes,2016-06-23 19:00:00
9378,\N,\N,Pedro Aguirre Cerda,2016-06-22 19:30:00
9380,-28.5797478,-70.7448744,Vallenar,2016-06-28 17:00:00
9382,\N,\N,Coelemu,2016-06-14 15:00:00
9383,-39.2750097,-71.9708676,Pucón,2016-05-27 19:00:00
9385,-33.4895948,-70.6734331,Pedro Aguirre Cerda,2016-06-25 17:00:00
9386,-20.2225085,-70.1367495,Iquique,2016-05-28 17:00:00
9387,\N,\N,La Reina,2016-06-22 15:00:00
9389,-33.43259,-70.6385955,Providencia,2016-06-08 19:00:00
9391,\N,\N,Puente Alto,2016-06-12 17:00:00
9392,\N,\N,La Ligua,2016-06-12 11:30:00
9393,-33.4747096,-70.6844756,Estación Central,2016-06-12 16:00:00
9394,-29.8948426,-71.2559007,La Serena,2016-06-22 15:00:00
9397,\N,\N,Macul,2016-06-15 18:00:00
9398,\N,\N,Los Vilos,2016-06-28 11:00:00
9399,\N,\N,Providencia,2016-05-07 09:00:00
9401,\N,\N,Coyhaique,2016-05-20 20:00:00
9402,\N,\N,Romeral,2016-06-15 19:00:00
9405,\N,\N,Puente Alto,2016-06-27 18:10:00
9408,\N,\N,Colina,2016-06-11 15:00:00
9409,-33.4254967,-70.70685,Quinta Normal,2016-06-18 17:00:00
9410,\N,\N,San Bernardo,2016-06-27 10:00:00
9413,\N,\N,Puente Alto,2016-06-13 18:00:00
9416,\N,\N,Chillán,2016-06-27 19:30:00
9419,-29.9924619,-71.3264822,Coquimbo,2016-06-11 18:00:00
9421,\N,\N,Olmué,2016-06-04 18:00:00
9422,-33.5031801,-70.6333742,San Joaquín,2016-06-11 17:00:00
9423,-33.4385904,-70.6271486,Ñuñoa,2016-05-14 15:00:00
9424,-29.9957047,-71.3271854,Coquimbo,2016-06-03 14:32:00
9426,-33.5264724,-70.5640516,La Florida,2016-06-03 21:00:00
9427,\N,\N,El Quisco,2016-05-28 19:44:00
9429,\N,\N,Puerto Montt,2016-06-28 19:10:00
9430,-33.435195,-70.5963537,Santiago,2016-06-18 10:00:00
9432,\N,\N,Santiago,2016-06-17 13:00:00
9436,-33.5086979,-70.6442522,San Miguel,2016-05-14 15:30:00
9438,-20.2707139,-70.1285586,Iquique,2016-06-13 20:00:00
9440,\N,\N,Coquimbo,2016-06-28 11:30:00
9441,\N,\N,Las Condes,2016-06-12 15:30:00
9442,-33.4407439,-70.6327182,Providencia,2016-06-18 18:00:00
9443,-33.4928027,-70.6557312,San Miguel,2016-05-13 16:00:00
9444,-33.4661288,-70.5420668,Peñalolén,2016-06-11 15:00:00
9447,\N,\N,Ñuñoa,2016-06-26 01:24:00
9448,-41.4702741,-72.942114,Puerto Montt,2016-06-11 09:00:00
9449,\N,\N,Talagante,2016-05-12 18:30:00
9450,\N,\N,Angol,2016-06-22 09:40:00
9452,\N,\N,Lo Prado,2016-06-21 19:30:00
9453,-33.3664959,-70.736305,Quilicura,2016-06-03 16:00:00
9456,\N,\N,Extranjero,2016-06-23 11:00:00
9458,\N,\N,Requínoa,2016-06-18 17:00:00
9459,-33.4581732,-70.5697901,La Reina,2016-05-28 09:29:00
9460,-32.9331066,-71.5418155,Concón,2016-06-11 09:30:00
9462,\N,\N,Puente Alto,2016-06-18 10:00:00
9464,\N,\N,Ancud,2016-06-18 14:00:00
9465,-33.4915387,-70.6505023,San Miguel,2016-06-04 15:30:00
9466,\N,\N,Maule,2016-06-02 16:00:00
9467,\N,\N,El Bosque,2016-05-22 15:30:00
9468,\N,\N,Recoleta,2016-06-09 17:00:00
9469,\N,\N,Valdivia,2016-06-28 18:30:00
9471,\N,\N,Extranjero,2016-04-23 22:02:00
9473,-32.8314617,-70.5979251,Los Andes,2016-06-11 17:00:00
9475,\N,\N,Teodoro Schmidt,2016-06-24 15:00:00
9477,\N,\N,Osorno,2016-06-07 04:00:00
9481,\N,\N,La Serena,2016-06-21 11:30:00
9484,-33.5003953,-70.6794732,Las Condes,2016-06-28 15:00:00
9485,\N,\N,Arauco,2016-06-04 20:00:00
9486,-33.5414572,-70.559845,La Florida,2016-06-25 11:00:00
9487,\N,\N,Providencia,2016-06-11 17:00:00
9492,-33.4257312,-70.7056485,Quinta Normal,2016-06-17 18:00:00
9493,-36.5936199,-72.0856761,Chillán,2016-06-21 09:30:00
9494,\N,\N,Viña del Mar,2016-06-18 10:30:00
9495,-33.5732623,-70.6695831,El Bosque,2016-06-20 17:30:00
9496,-33.4451148,-70.6547701,Santiago,2016-06-15 18:00:00
9497,\N,\N,Ñuñoa,2016-06-21 19:30:00
9502,\N,\N,San Ramón,2016-06-28 16:30:00
9504,\N,\N,La Reina,2016-06-21 15:30:00
9509,\N,\N,Extranjero,2016-06-05 16:27:00
9510,-29.9056469,-71.2515021,La Serena,2016-06-11 10:30:00
9512,\N,\N,San Bernardo,2016-06-18 17:30:00
9514,\N,\N,Providencia,2016-06-04 10:00:00
9516,\N,\N,Chile Chico,2016-06-09 17:07:00
9517,\N,\N,Curanilahue,2016-05-26 18:00:00
9518,\N,\N,Estación Central,2016-06-11 17:00:00
9519,\N,\N,Parral,2016-06-10 19:00:00
9520,\N,\N,Quinta Normal,2016-06-05 17:00:00
9521,\N,\N,Toltén,2016-06-21 18:00:00
9522,\N,\N,La Pintana,2016-06-18 22:54:00
9523,\N,\N,Valparaíso,2016-06-23 19:00:00
9526,-33.5225936,-70.5830688,La Florida,2016-06-17 15:30:00
9528,-32.936214,-71.5324384,Concón,2016-06-21 10:00:00
9529,-27.3670063,-70.3305744,Copiapó,2016-05-26 18:05:00
9530,\N,\N,El Bosque,2016-05-22 10:00:00
9532,\N,\N,Cañete,2016-06-20 17:00:00
9533,\N,\N,Longaví,2016-06-15 18:30:00
9536,-33.443907,-70.5802839,Ñuñoa,2016-05-28 11:00:00
9538,\N,\N,Requínoa,2016-06-19 14:00:00
9540,\N,\N,Rancagua,2016-06-17 15:00:00
9541,-36.5948115,-72.0911855,Chillán,2016-06-16 16:00:00
9544,-33.3559257,-70.5448209,Vitacura,2016-06-28 08:13:00
9548,\N,\N,Recoleta,2016-06-14 19:30:00
9550,\N,\N,La Serena,2016-06-19 12:00:00
9551,-33.4427976,-70.6380174,Santiago,2016-06-11 14:30:00
9552,\N,\N,Viña del Mar,2016-06-18 16:00:00
9556,\N,\N,Iquique,2016-06-16 18:00:00
9558,\N,\N,Viña del Mar,2016-06-28 17:00:00
9559,\N,\N,Coquimbo,2016-06-04 10:00:00
9562,-29.9597652,-71.3407658,Coquimbo,2016-05-04 15:00:00
9563,-36.8454967,-73.1121322,San Pedro de La Paz,2016-06-26 15:00:00
9565,\N,\N,Osorno,2016-06-24 11:00:00
9566,-33.0399827,-71.373157,Quilpué,2016-06-27 19:00:00
9568,\N,\N,Contulmo,2016-06-04 10:00:00
9569,-33.446342,-70.5972407,Ñuñoa,2016-06-17 12:00:00
9570,\N,\N,Macul,2016-06-28 12:00:00
9573,-41.4721728,-72.9365033,Puerto Montt,2016-06-13 10:00:00
9577,\N,\N,La Calera,2016-06-14 08:59:00
9578,\N,\N,Macul,2016-06-21 10:00:00
9579,-36.6141015,-72.0950814,Chillán,2016-06-10 21:00:00
9583,\N,\N,Antofagasta,2016-06-18 18:00:00
9584,\N,\N,El Bosque,2016-05-22 15:30:00
9586,\N,\N,Iquique,2016-06-04 18:00:00
9588,-33.410033,-70.5258107,Las Condes,2016-06-28 18:30:00
9592,\N,\N,Antofagasta,2016-05-25 15:00:00
9593,\N,\N,Ñuñoa,2016-05-28 18:00:00
9595,\N,\N,Santiago,2016-06-04 15:40:00
9596,\N,\N,Las Condes,2016-06-04 18:00:00
9597,-33.4379431,-70.6325907,Providencia,2016-06-16 18:30:00
9598,\N,\N,La Calera,2016-06-21 14:00:00
9599,-35.4705461,-71.7469811,Maule,2016-06-10 14:30:00
9601,-33.5210654,-70.5773203,Ñuñoa,2016-06-05 15:30:00
9603,-33.3559257,-70.5448209,Vitacura,2016-06-28 08:00:00
9604,-38.2342488,-72.3295464,Victoria,2016-06-17 18:34:00
9605,\N,\N,Santiago,2016-06-22 09:00:00
9606,\N,\N,Providencia,2016-05-30 16:00:00
9607,-33.5405432,-70.6774834,La Cisterna,2016-06-17 15:30:00
9608,-33.4540578,-70.8474832,Pudahuel,2016-06-05 18:30:00
9609,-33.4742851,-70.521559,Las Condes,2016-05-14 19:15:00
9611,\N,\N,Macul,2016-06-11 15:00:00
9613,\N,\N,Antofagasta,2016-06-04 15:30:00
9614,\N,\N,Puchuncaví,2016-06-26 16:00:00
9615,\N,\N,La Reina,2016-06-04 10:30:00
9619,-33.4469069,-70.5552857,La Reina,2016-06-22 16:00:00
9621,\N,\N,Cabildo,2016-05-14 16:00:00
9622,\N,\N,Extranjero,2016-06-03 18:00:00
9625,\N,\N,Macul,2016-06-28 15:00:00
9627,-34.3587241,-71.2819417,Pichidegua,2016-06-01 19:00:00
9628,-28.5744474,-70.7661225,Vallenar,2016-05-12 14:30:00
9629,\N,\N,Bulnes,2016-06-17 08:45:00
9630,\N,\N,Calama,2016-06-07 09:00:00
9631,\N,\N,Las Condes,2016-06-17 19:00:00
9633,\N,\N,Quilpué,2016-06-04 17:00:00
9635,\N,\N,Rancagua,2016-06-13 19:30:00
9636,\N,\N,Santiago,2016-06-10 10:00:00
9638,\N,\N,La Serena,2016-06-06 18:00:00
9641,\N,\N,Puente Alto,2016-06-15 09:30:00
9645,\N,\N,Santa María,2016-06-13 17:30:00
9649,\N,\N,Las Condes,2016-05-28 19:30:00
9650,\N,\N,Coyhaique,2016-06-10 16:30:00
9651,\N,\N,Cauquenes,2016-06-11 18:00:00
9654,\N,\N,La Reina,2016-05-31 16:00:00
9656,-32.7543846,-70.7257135,San Felipe,2016-06-18 09:00:00
9660,\N,\N,Punta Arenas,2016-06-11 16:00:00
9663,\N,\N,Chillán,2016-06-22 10:00:00
9664,\N,\N,Puqueldón,2016-06-26 15:00:00
9665,\N,\N,Valparaíso,2016-06-11 15:30:00
9666,\N,\N,Ñuñoa,2016-05-21 18:00:00
9669,-33.4425492,-70.6423205,Santiago,2016-06-20 15:31:00
9671,-28.5695382,-70.7617441,Vallenar,2016-05-25 15:30:00
9673,\N,\N,Ñuñoa,2016-04-30 10:00:00
9674,\N,\N,Machalí,2016-06-03 17:30:00
9676,\N,\N,Chillán,2016-06-20 18:30:00
9677,\N,\N,Vitacura,2016-05-19 10:00:00
9679,\N,\N,Curicó,2016-06-11 19:00:00
9686,-33.2992988,-70.6667124,Colina,2016-06-21 19:30:00
9687,-33.4730711,-70.6261248,San Joaquín,2016-06-18 09:30:00
9688,\N,\N,Lo Prado,2016-06-15 17:30:00
9689,\N,\N,Ñuñoa,2016-06-27 19:30:00
9691,-20.2202422,-70.1530061,Iquique,2016-06-28 08:30:00
9692,\N,\N,Chillán,2016-06-28 19:00:00
9695,\N,\N,Coihueco,2016-06-10 15:20:00
9697,\N,\N,Cobquecura,2016-06-04 12:00:00
9698,\N,\N,Santiago,2016-06-15 20:30:00
9699,\N,\N,La Florida,2016-06-24 19:00:00
9700,\N,\N,Antofagasta,2016-06-28 20:00:00
9701,-33.386836,-70.7274887,Quilicura,2016-06-10 20:00:00
9702,-33.7299551,-70.7671285,Talagante,2016-06-11 16:00:00
9704,-33.4390727,-70.6293388,Providencia,2016-06-04 10:30:00
9705,-33.491867,-71.619233,El Tabo,2016-06-11 13:01:00
9706,\N,\N,Ñuñoa,2016-06-15 19:30:00
9709,-23.5665491,-70.376467,Antofagasta,2016-06-24 22:00:00
9710,\N,\N,Puerto Varas,2016-04-26 19:00:00
9711,\N,\N,La Florida,2016-04-30 16:29:00
9713,\N,\N,San Pedro de La Paz,2016-06-10 13:00:00
9715,\N,\N,Valdivia,2016-06-03 19:00:00
9717,\N,\N,Los Lagos,2016-06-21 16:00:00
9719,\N,\N,Temuco,2016-06-18 10:00:00
9721,\N,\N,La Serena,2016-06-10 17:00:00
9722,\N,\N,Recoleta,2016-06-22 18:30:00
9724,\N,\N,Sierra Gorda,2016-06-28 18:30:00
9725,\N,\N,Santiago,2016-06-18 16:13:00
9728,\N,\N,Quilpué,2016-06-08 10:00:00
9731,\N,\N,La Pintana,2016-05-28 18:30:00
9735,\N,\N,Santiago,2016-06-25 16:00:00
9736,-33.4924247,-70.670191,Pedro Aguirre Cerda,2016-06-16 15:00:00
9739,\N,\N,Osorno,2016-06-21 15:00:00
9740,\N,\N,La Ligua,2016-06-28 18:30:00
9741,\N,\N,Las Condes,2016-05-14 23:02:00
9743,\N,\N,Curanilahue,2016-06-09 18:00:00
9744,-33.5223495,-70.5806689,La Florida,2016-06-27 16:00:00
9745,-33.5565974,-70.616561,La Pintana,2016-06-14 15:30:00
9746,-33.7390128,-70.8673768,Isla de Maipo,2016-06-20 19:00:00
9750,\N,\N,Punta Arenas,2016-06-17 19:00:00
9751,\N,\N,Coyhaique,2016-05-31 19:30:00
9753,\N,\N,Pedro Aguirre Cerda,2016-06-17 16:00:00
9755,\N,\N,Fresia,2016-06-04 16:00:00
9756,-33.0432477,-71.6240077,Quintero,2016-06-28 18:00:00
9757,\N,\N,Quilpué,2016-06-12 15:00:00
9758,-32.9318508,-71.5171684,Concón,2016-06-21 10:30:00
9760,\N,\N,Santiago,2016-06-15 08:15:00
9761,\N,\N,Puerto Montt,2016-06-11 17:30:00
9762,\N,\N,Rancagua,2016-06-04 19:00:00
9764,\N,\N,Vitacura,2016-06-05 16:00:00
9765,\N,\N,Quinta Normal,2016-06-21 20:00:00
9768,-27.3639739,-70.3094631,Copiapó,2016-06-03 18:00:00
9769,\N,\N,Chillán,2016-06-16 16:00:00
9772,\N,\N,Providencia,2016-06-18 17:30:00
9775,-33.0524524,-71.5920976,Valparaíso,2016-05-28 17:00:00
9776,-33.5489941,-70.5822338,La Florida,2016-06-21 19:30:00
9779,\N,\N,La Serena,2016-06-19 18:00:00
9782,\N,\N,Chillán,2016-06-23 16:41:00
9784,-37.7952268,-72.7150644,Angol,2016-06-22 15:00:00
9787,\N,\N,Las Condes,2016-06-27 20:00:00
9789,-33.4214238,-70.7019502,Quinta Normal,2016-06-18 10:00:00
9792,\N,\N,Puente Alto,2016-06-21 13:58:00
9796,-33.434187,-70.5890504,Providencia,2016-06-25 23:10:00
9798,\N,\N,Extranjero,2016-06-27 08:02:00
9799,\N,\N,La Florida,2016-06-25 16:00:00
9801,\N,\N,Molina,2016-05-28 15:00:00
9802,\N,\N,Cabrero,2016-06-15 17:45:00
9803,\N,\N,Viña del Mar,2016-06-27 16:00:00
9805,\N,\N,Santa María,2016-06-23 16:00:00
9814,\N,\N,Providencia,2016-06-20 17:00:00
9815,\N,\N,Santiago,2016-06-10 15:00:00
9818,-33.3991685,-70.6681308,Conchalí,2016-06-25 11:00:00
9819,\N,\N,Punta Arenas,2016-06-08 14:00:00
9820,\N,\N,Providencia,2016-05-27 19:40:00
9823,-34.1772565,-70.7329745,Rancagua,2016-06-20 18:00:00
9824,-42.4751236,-73.7702858,Castro,2016-06-18 14:30:00
9829,\N,\N,Rancagua,2016-06-20 10:30:00
9830,\N,\N,Natales,2016-06-22 18:30:00
9832,-33.0422177,-71.6535853,Valparaíso,2016-05-25 10:00:00
9836,\N,\N,La Granja,2016-06-22 19:15:00
9837,-34.9856381,-71.2359429,Curicó,2016-06-21 19:00:00
9839,\N,\N,Recoleta,2016-06-21 15:30:00
9842,\N,\N,Punta Arenas,2016-06-11 15:00:00
9845,-31.9121818,-71.5117601,Los Vilos,2016-06-17 17:00:00
9850,\N,\N,Canela,2016-06-18 16:10:00
9854,-37.4802861,-73.3326602,Curanilahue,2016-06-08 15:00:00
9858,\N,\N,Osorno,2016-06-20 19:30:00
9859,\N,\N,Santiago,2016-05-06 18:30:00
9862,\N,\N,Curicó,2016-05-27 19:00:00
9865,\N,\N,Las Condes,2016-06-12 09:00:00
9867,\N,\N,Extranjero,2016-06-19 11:30:00
9868,-39.2806542,-72.2313138,Villarrica,2016-06-08 18:00:00
9869,\N,\N,Temuco,2016-06-15 14:00:00
9871,\N,\N,La Reina,2016-06-17 20:00:00
9872,-33.5996102,-70.7819212,San Ramón,2016-06-05 19:00:00
9873,\N,\N,Villa Alemana,2016-06-09 18:30:00
9874,-39.8036111,-73.2594444,Valdivia,2016-06-04 10:00:00
9875,-33.0207959,-71.2649253,Limache,2016-06-28 10:00:00
9878,\N,\N,Gorbea,2016-06-20 11:00:00
9879,\N,\N,Santiago,2016-06-15 08:30:00
9881,\N,\N,Extranjero,2016-05-21 23:08:00
9883,\N,\N,Talca,2016-06-17 20:00:00
9884,\N,\N,Mejillones,2016-06-12 11:00:00
9885,\N,\N,Puerto Montt,2016-06-18 10:00:00
9886,\N,\N,Providencia,2016-06-16 18:30:00
9890,\N,\N,Maule,2016-06-20 08:30:00
9893,\N,\N,La Serena,2016-06-17 20:00:00
9894,\N,\N,Concepción,2016-06-09 08:45:00
9895,-33.4135402,-70.5976232,Ñuñoa,2016-06-11 11:00:00
9897,\N,\N,Coyhaique,2016-06-20 18:30:00
9898,-34.1695096,-70.737801,Rancagua,2016-06-11 10:20:00
9900,\N,\N,Providencia,2016-06-04 17:00:00
9903,\N,\N,Graneros,2016-05-23 18:00:00
9904,\N,\N,Providencia,2016-05-22 16:00:00
9905,\N,\N,Pichilemu,2016-05-28 15:00:00
9906,\N,\N,Pelluhue,2016-06-20 10:30:00
9909,-33.0361022,-71.6453516,Valparaíso,2016-06-24 18:30:00
9910,\N,\N,Canela,2016-06-09 16:00:00
9913,\N,\N,Calama,2016-05-20 14:00:00
9919,\N,\N,Ñuñoa,2016-06-18 16:00:00
9920,\N,\N,La Serena,2016-06-11 15:10:00
9923,\N,\N,Santiago,2016-06-20 16:00:00
9926,\N,\N,Vitacura,2016-06-04 15:30:00
9928,\N,\N,La Serena,2016-06-11 10:00:00
9929,\N,\N,Paillaco,2016-06-27 10:00:00
9930,\N,\N,Copiapó,2016-06-18 15:00:00
9931,\N,\N,Valdivia,2016-06-18 12:00:00
9933,-33.5495726,-70.5668335,Puente Alto,2016-06-15 16:45:00
9934,\N,\N,San Antonio,2016-06-10 18:00:00
9935,-33.5245476,-70.5947582,La Florida,2016-06-17 20:00:00
9936,-36.6097208,-72.124565,Chillán,2016-06-10 15:00:00
9937,-33.3922096,-70.6610094,Conchalí,2016-06-26 16:00:00
9938,\N,\N,Copiapó,2016-06-11 15:00:00
9941,\N,\N,Valdivia,2016-06-17 19:00:00
9944,\N,\N,El Bosque,2016-06-13 18:00:00
9946,-33.5613646,-70.5631831,Puente Alto,2016-06-28 18:00:00
9947,\N,\N,Illapel,2016-06-20 09:05:00
9948,-33.5317662,-70.6374351,San Ramón,2016-06-11 11:00:00
9949,\N,\N,La Serena,2016-06-26 11:15:00
9951,\N,\N,Rancagua,2016-06-22 18:00:00
9955,\N,\N,El Bosque,2016-06-18 20:46:00
9956,-33.4531609,-70.5529576,Las Condes,2016-06-04 16:00:00
9958,-29.9520384,-71.3380163,Coquimbo,2016-06-15 18:30:00
9960,\N,\N,Extranjero,2016-06-11 15:45:00
9961,-29.9710677,-71.3211143,Coquimbo,2016-06-10 10:00:00
9963,\N,\N,Talca,2016-06-22 19:20:00
9965,\N,\N,Valparaíso,2016-05-15 11:00:00
9967,-33.0169589,-71.5305744,Viña del Mar,2016-06-16 15:00:00
9968,-38.7745291,-72.5954785,Padre Las Casas,2016-06-23 18:00:00
9969,-35.5969963,-71.7244368,San Javier,2016-06-09 11:30:00
9970,\N,\N,Coyhaique,2016-06-11 20:00:00
9971,\N,\N,Pelluhue,2016-06-18 22:11:00
9973,\N,\N,Ñuñoa,2016-06-09 19:30:00
9976,\N,\N,Ninhue,2016-05-25 10:30:00
9978,-33.4448894,-70.6502897,Santiago,2016-06-04 11:00:00
9981,-33.455261,-70.6668679,Santiago,2016-05-18 10:00:00
9982,-33.5609683,-70.5689774,La Florida,2016-06-09 09:00:00
9983,\N,\N,Macul,2016-06-12 16:30:00
9985,\N,\N,Vilcún,2016-06-20 15:00:00
9987,\N,\N,La Florida,2016-06-18 20:00:00
9988,\N,\N,Ñuñoa,2016-06-28 19:30:00
9989,\N,\N,La Reina,2016-06-16 16:30:00
9990,\N,\N,Concepción,2016-06-01 14:30:00
9992,-33.5844671,-70.3917514,San José de Maipo,2016-06-21 19:00:00
9994,\N,\N,Las Condes,2016-06-22 08:30:00
9995,-33.5544589,-70.6146057,La Granja,2016-06-22 18:00:00
9996,\N,\N,Ñuñoa,2016-06-28 18:00:00
10002,-18.4714557,-70.2993107,Arica,2016-06-21 19:00:00
10003,-33.6065628,-70.5805293,Puente Alto,2016-06-18 15:30:00
10006,\N,\N,Peñalolén,2016-06-14 12:00:00
10009,\N,\N,Copiapó,2016-06-28 18:00:00
10011,\N,\N,Pedro Aguirre Cerda,2016-06-21 15:00:00
10012,\N,\N,La Florida,2016-06-27 21:15:00
10013,-33.4877323,-70.5362763,Peñalolén,2016-05-29 16:00:00
10014,\N,\N,La Reina,2016-06-17 14:15:00
10015,-33.5086979,-70.6442522,San Miguel,2016-05-22 15:00:00
10016,\N,\N,Independencia,2016-06-18 19:00:00
10017,\N,\N,Linares,2016-06-01 14:30:00
10019,\N,\N,Puente Alto,2016-06-17 19:00:00
10021,-33.4403484,-70.679329,Santiago,2016-05-28 16:00:00
10022,\N,\N,Calama,2016-05-18 16:30:00
10023,\N,\N,Santiago,2016-05-30 18:30:00
10025,\N,\N,Providencia,2016-06-28 18:00:00
10026,\N,\N,Calama,2016-05-12 16:00:00
10027,\N,\N,Villa Alemana,2016-06-18 10:00:00
10028,\N,\N,Quintero,2016-06-15 17:00:00
10029,-33.4571239,-70.5643551,La Reina,2016-06-11 10:00:00
10031,-38.7323468,-72.585951,Temuco,2016-06-02 15:00:00
10032,\N,\N,Copiapó,2016-06-28 19:00:00
10033,-33.4559388,-70.7074358,Lo Prado,2016-06-04 16:30:00
10037,\N,\N,San Pablo,2016-06-26 10:30:00
10038,-32.8320663,-70.5994803,Los Andes,2016-06-18 10:00:00
10039,-35.3295888,-72.4110092,Constitución,2016-06-28 15:00:00
10042,\N,\N,Arica,2016-06-23 20:30:00
10046,\N,\N,Santiago,2016-06-28 19:00:00
10048,-33.4498157,-70.6708319,Santiago,2016-06-28 14:31:00
10049,\N,\N,Vilcún,2016-06-20 16:00:00
10053,-36.8319127,-73.046332,Concepción,2016-06-28 13:00:00
10055,-33.5638842,-70.5732388,La Florida,2016-06-28 17:30:00
10056,\N,\N,Toltén,2016-06-14 19:00:00
10060,\N,\N,San Clemente,2016-06-22 15:30:00
10061,-39.8289856,-73.2506702,Valdivia,2016-06-23 18:00:00
10063,\N,\N,Extranjero,2016-06-28 18:00:00
10064,\N,\N,Chimbarongo,2016-06-27 14:00:00
10065,\N,\N,Arica,2016-06-18 20:00:00
10069,-41.4715648,-72.9465254,Puerto Montt,2016-06-14 10:00:00
10070,\N,\N,San Rafael,2016-06-08 16:00:00
10071,\N,\N,Rancagua,2016-06-25 14:30:00
10072,\N,\N,Doñihue,2016-06-08 15:00:00
10073,-38.738978,-72.5996393,Temuco,2016-06-23 17:30:00
10079,\N,\N,Providencia,2016-06-21 15:00:00
10080,\N,\N,Caldera,2016-06-07 09:45:00
10083,\N,\N,Viña del Mar,2016-06-20 12:40:00
10084,-33.446816,-70.655008,Santiago,2016-06-18 16:00:00
10085,\N,\N,Antofagasta,2016-06-26 17:00:00
10089,-36.7997095,-73.0851142,Concepción,2016-06-18 10:00:00
10090,\N,\N,Extranjero,2016-06-11 16:30:00
10091,\N,\N,Antofagasta,2016-06-23 20:30:00
10095,\N,\N,Puente Alto,2016-06-19 20:30:00
10101,\N,\N,La Florida,2016-05-28 15:30:00
10102,\N,\N,Chillán,2016-06-17 16:00:00
10104,\N,\N,Viña del Mar,2016-06-18 15:30:00
10105,\N,\N,Las Condes,2016-06-12 12:00:00
10107,\N,\N,Arica,2016-06-02 17:00:00
10108,-33.4379239,-70.618325,Providencia,2016-05-17 10:30:00
10110,\N,\N,Arica,2016-05-27 18:00:00
10112,\N,\N,Cañete,2016-06-11 14:00:00
10113,-33.4597112,-70.6004534,Las Condes,2016-06-11 09:00:00
10114,\N,\N,Recoleta,2016-06-12 11:00:00
10116,\N,\N,Coyhaique,2016-06-15 19:00:00
10119,-33.4579763,-70.6508657,Santiago,2016-06-18 15:00:00
10120,\N,\N,Santiago,2016-06-20 21:00:00
10122,\N,\N,Pirque,2016-06-25 14:00:00
10123,-33.4228164,-70.6032275,Santiago,2016-06-12 16:00:00
10124,-33.4063389,-70.5848976,Las Condes,2016-05-28 19:00:00
10125,\N,\N,Osorno,2016-06-02 19:30:00
10126,\N,\N,Santiago,2016-06-04 17:00:00
10130,-33.4204856,-70.5687454,Las Condes,2016-06-02 08:15:00
10131,-32.4309953,-71.0751425,Valparaíso,2016-06-28 15:00:00
10133,\N,\N,Copiapó,2016-06-18 16:00:00
10136,-33.4568629,-70.6200144,Ñuñoa,2016-05-28 15:30:00
10137,\N,\N,La Reina,2016-06-04 15:00:00
10139,-33.3523354,-70.6721131,Huechuraba,2016-05-29 18:00:00
10140,-36.6162188,-72.9533939,Tomé,2016-06-17 18:00:00
10145,\N,\N,Arica,2016-06-21 17:00:00
10146,\N,\N,Limache,2016-06-04 17:00:00
10149,\N,\N,Recoleta,2016-06-28 16:00:00
10151,-33.5076778,-70.6699147,Pedro Aguirre Cerda,2016-06-28 10:30:00
10152,\N,\N,Ñuñoa,2016-06-01 18:30:00
10154,\N,\N,La Reina,2016-05-28 16:00:00
10155,\N,\N,Iquique,2016-06-20 20:00:00
10156,\N,\N,Talca,2016-06-04 10:30:00
10157,\N,\N,Providencia,2016-06-09 15:00:00
10158,-41.1131099,-73.0537864,Frutillar,2016-06-16 09:00:00
10159,\N,\N,Extranjero,2016-06-17 09:30:00
10161,\N,\N,Nueva Imperial,2016-06-20 16:00:00
10162,\N,\N,Concepción,2016-06-17 18:00:00
10164,\N,\N,La Serena,2016-06-14 19:00:00
10167,\N,\N,Calama,2016-06-21 11:00:00
10169,\N,\N,La Cisterna,2016-06-18 17:00:00
